Party,User,Hashtag
PNV,Zurine3,EuskadiPregunta
PNV,rikardoarrillag,Perplejo
PNV,josuvega88,Perplejo
PNV,epf_90,Responsables
PNV,epf_90,EuskadiPregunta
PNV,anestraat,Perplejo
PNV,UgaitzCrespo,EuskadiPregunta
PNV,inkoiriarte,Responsables
PNV,inkoiriarte,EuskadiPregunta
PNV,JoneEtxeberria,Perplejo
PNV,eljukebox,Perplejo
PNV,Ostebix,Responsables
PNV,Ostebix,EuskadiPregunta
PNV,enekoibar,EuskadiPregunta
PNV,inkoiriarte,EuskadiPregunta
PNV,JoneEtxeberria,EuskadiPregunta
PNV,fcr501,euskadipregunta
PNV,BhMaite,euskadipregunta
PNV,serrubrodcab,euskadipregunta
PNV,declaramac,euskadipregunta
PNV,fgala5,euskadipregunta
PNV,UPyD,euskadipregunta
PNV,jaloniker,EuskadiPregunta
PNV,phoenixlibera,euskadipregunta
PNV,imanolkarakol,Ernai
PNV,imanolkarakol,PNVStyle
PNV,Gorka_Maneiro,euskadipregunta
PNV,andoni_rojo,EuskadiPregunta
PNV,Ostebix,AsíSon
PNV,BilduLeioa,leioa
PNV,Jagospierre,euskadi
PNV,Jagospierre,euskadipregunta
PNV,info7irratia,entzulearengaldera
PNV,EAJPNVNafarroa,PNV
PNV,Lau_Ta_Rentz,Ernai
PNV,Lau_Ta_Rentz,PNVStyle
PNV,ErrekaEneko,pnvstyle
PNV,Peioxabier,pnvstyle
PNV,helderbaraka,Ernai
PNV,helderbaraka,PNVStyle
PNV,ErnaiBarakaldo,Ernai
PNV,ErnaiBarakaldo,PNVStyle
PNV,josucristobal,pnvstyle
PNV,inakiostolaza,pnvstyle
PNV,IzaskunBilbaoB,PNV
PNV,inakiostolaza,pnvstyle
PNV,Josemad65,AlternativasAlBipartidismo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,FelipeBayuela,PNV
PNV,infoactualidad_,PNV
PNV,DLopategi,corsarios
PNV,DLopategi,pnv
PNV,DLopategi,pp
PNV,DLopategi,corrupcion
PNV,theklaneh,corsarios
PNV,theklaneh,pnv
PNV,theklaneh,pp
PNV,theklaneh,corrupcion
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,unaipampin,Asco
PNV,bazterraknahast,Ernai
PNV,bazterraknahast,PNVStyle
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,euractiv_es,PNV
PNV,euractiv_es,Europa
PNV,euractiv_es,España
PNV,_eugen_io,ahorapodemos
PNV,_eugen_io,No_Mas_PPSOE_CIU_PNV
PNV,xcorbera,tachin
PNV,josebabidaurre,Ernai
PNV,josebabidaurre,PNVStyle
PNV,premine,Ernai
PNV,premine,PNVStyle
PNV,Mi_PNV,SantaRosa
PNV,sakana2442,Asco
PNV,Mirtxu,Ernai
PNV,Mirtxu,PNVStyle
PNV,andoni_rojo,Ernai
PNV,andoni_rojo,PNVStyle
PNV,iozamizu,FórumEuropa
PNV,iozamizu,TribunaEuskadi
PNV,DiegoViudezPere,AlternativasAlBipartidismo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,AgerGolden,AlternativasAlBipartidismo
PNV,VictorFernESP,AlternativasAlBipartidismo
PNV,Monolocus,AlternativasAlBipartidismo
PNV,Monolocus,CiU
PNV,Monolocus,IU
PNV,Monolocus,PNV
PNV,Monolocus,ERC
PNV,Monolocus,UPyD
PNV,Monolocus,VOX
PNV,Monolocus,Cs
PNV,Monolocus,Pablemos
PNV,info7irratia,entzulearengaldera
PNV,Rockkberto,AlternativasAlBipartidismo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,IzaskunBilbaoB,FórumEuropa
PNV,IzaskunBilbaoB,TribunaEuskadi
PNV,IzaskunBilbaoB,EU2014
PNV,Ali_vlkt,AlternativasAlBipartidismo
PNV,elindignado,AlternativasAlBipartidismo
PNV,IkerVilla14,Asco
PNV,EEPP2014,FórumEuropa
PNV,EEPP2014,TribunaEuskadi
PNV,EEPP2014,EU2014
PNV,kabartzeno,Asco
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,JPBSanRoq,AlternativasAlBipartidismo
PNV,TaniaBeHappy,AlternativasAlBipartidismo
PNV,AiestarAitor,Asco
PNV,VictorFernESP,AlternativasAlBipartidismo
PNV,ajrf993GT2,AlternativasAlBipartidismo
PNV,EspanaRDN24,España
PNV,JoseMariaTamayo,AlternativasAlBipartidismo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,kr3st0,BilbaoBasket
PNV,kr3st0,kutxabank
PNV,asier_etxague,Asco
PNV,robmadrazo,Asco
PNV,Carlos_Erreala,Asco
PNV,NewEconomyForum,FórumEuropa
PNV,NewEconomyForum,TribunaEuskadi
PNV,NewEconomyForum,EU2014
PNV,David_romerof,Asco
PNV,lombriz19800807,Asco
PNV,EhizaBai,Euskadibai
PNV,EhizaBai,ehizabai
PNV,Asiaindarra,Asco
PNV,Dimasasecas,Asco
PNV,Plaktonjauna,Asco
PNV,Mikel_Gorri,Asco
PNV,T3476GORRIA,Asco
PNV,pernandobarrena,Asco
PNV,ARITZMEN,Asco
PNV,jovenmaori,Asco
PNV,Barryprudom,Asco
PNV,Red_Gudari_,Asco
PNV,PRAKAGORRIEH,Asco
PNV,el_estor,MeParto
PNV,el_estor,CuantaÑoñeria
PNV,daniferfab,Nivelón
PNV,MentxuMetola,Nivelón
PNV,VIDEOmetraje,Press
PNV,VIDEOmetraje,Noticias
PNV,VIDEOmetraje,Press
PNV,VIDEOmetraje,Noticias
PNV,OrtegaIsidra,Nivelón
PNV,AlvaroRuiz93,Nivelón
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,GOMaltaDaily,malta
PNV,Jagospierre,BasqueLand
PNV,Jagospierre,Euskadi
PNV,Jagospierre,FelizLunes
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,DianaUrrea5,BilbaoBasket
PNV,DianaUrrea5,kutxabank
PNV,AgirreOier,sinpalabras
PNV,AgirreOier,vergüenza
PNV,AgirreOier,Ernai
PNV,jorgepfdez,politica
PNV,jorgepfdez,España
PNV,izaskungoni,Euskadi
PNV,izaskungoni,Basqueland
PNV,mi600,politica
PNV,mi600,España
PNV,tuitPoliticaEs,LaVanguardia
PNV,Jon_4x,noticias
PNV,Jon_4x,politica
PNV,tuitEspania,politica
PNV,davidCadillo,politica
PNV,davidCadillo,España
PNV,noticiasEspania,politica
PNV,Elecciones25M,25M
PNV,kutxapublikoa,BilbaoBasket
PNV,kutxapublikoa,kutxabank
PNV,Jochi_black,EviinsonTeama
PNV,Jochi_black,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,BrayanSolamente,BrayanMundial
PNV,BrayanSolamente,BrayanMundial
PNV,jobubis,eajpnv
PNV,jobubis,IzaskunBilbao
PNV,mundinewstoday,MundiNews
PNV,HernanPorrasM,MundiNews
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,josuvega88,BasqueLand
PNV,josuvega88,Euskadi
PNV,Jagospierre,BasqueLand
PNV,Jagospierre,Euskadi
PNV,blader809,blader809
PNV,Notiglobo,NotiGlobo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,tuitEspania,España
PNV,BilbaoNoticias_,Noticias
PNV,BilbaoNoticias_,Bilbao
PNV,winbots,Noticias
PNV,PugaGmail,PNV
PNV,davidCadillo,noticias
PNV,davidCadillo,Spain
PNV,Galeusca,macarthismo
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,redcei,Donostia
PNV,RojoRbperez2011,eajpnv
PNV,RojoRbperez2011,IzaskunBilbao
PNV,newsBilbao,Bilbao
PNV,CCOOLaRioja,BancoPopular
PNV,CCOOLaRioja,PP
PNV,CCOOLaRioja,PNV
PNV,CCOOLaRioja,PSOE
PNV,CCOOLaRioja,EuskalHerria
PNV,CCOOLaRioja,España
PNV,CCOOLaRioja,MarcaEspaña
PNV,eajpnv_cas,eajpnv
PNV,eajpnv_cas,IzaskunBilbao
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,rsanturtzi,BancoPopular
PNV,rsanturtzi,PP
PNV,rsanturtzi,PNV
PNV,rsanturtzi,PSOE
PNV,rsanturtzi,EuskalHerria
PNV,rsanturtzi,España
PNV,rsanturtzi,MarcaEspaña
PNV,spentamanyu,PPNV
PNV,NewEconomyForum,FórumEuropa
PNV,KXMT,BilbaoBasket
PNV,KXMT,kutxabank
PNV,cesegab,FórumEuropa
PNV,BilbaoHiria,PNV
PNV,BilbaoHiria,Bildu
PNV,JordiAmate,Ibarretxe
PNV,Gaztear,PNV
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,blader809,blader809
PNV,CarMurCe88ma,Europa
PNV,pmedinarivas,PPNV
PNV,nueva_noticia,politica
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Gorka_Maneiro,PPNV
PNV,NekaneGartzia95,eajpnv
PNV,peonzar,noticias
PNV,davidCadillo,noticias
PNV,davidCadillo,Spain
PNV,paisvascotv,EuskadiAlDía
PNV,ConfiAutonomico,PaísVasco
PNV,EspanaRDN24,España
PNV,Cadiz_Noticias,Noticias
PNV,Cadiz_Noticias,Cadiz
PNV,tuitHispania,españa
PNV,JeffreyFlow_,JeffreyFlow
PNV,JeffreyFlow_,JeffreyFlow
PNV,CheO_x3,CheO_x3
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,OhPetrel,PNV
PNV,OhPetrel,CIU
PNV,OhPetrel,Gurtell
PNV,OhPetrel,Bankia
PNV,OhPetrel,Nepotismo
PNV,OhPetrel,Clepto
PNV,OhPetrel,nepotismo
PNV,OhPetrel,cleptocracia
PNV,OhPetrel,PNV
PNV,OhPetrel,CIU
PNV,ribasvilanova,Europees2014
PNV,pnvbarakaldo,eajpnv
PNV,txarliegarcia,zasEnTodaLaBoca
PNV,SpanishNews2,ultimahora
PNV,BrothersVM,TeamBrothersVMCiU
PNV,sutahitza,Ernai
PNV,BilbaoNoticias_,Bilbao
PNV,BilbaoNoticias_,Noticias
PNV,Kazi_Espana,PaísVasco
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,BilbaoHiria,PNV
PNV,BilbaoHiria,Bildu
PNV,Arrats_Gorri,sinpalabras
PNV,Arrats_Gorri,vergüenza
PNV,Arrats_Gorri,Ernai
PNV,GaizkaZA,sinpalabras
PNV,GaizkaZA,vergüenza
PNV,GaizkaZA,Ernai
PNV,TodoNews2,PaísVasco
PNV,TodoNews2,España
PNV,DianaUrrea5,sinpalabras
PNV,DianaUrrea5,vergüenza
PNV,DianaUrrea5,Ernai
PNV,DianaUrrea5,Ernai
PNV,OfertasSegway,Noticias
PNV,mikel_ibero,sinpalabras
PNV,mikel_ibero,vergüenza
PNV,mikel_ibero,Ernai
PNV,UnaiGalatasRoda,sinpalabras
PNV,UnaiGalatasRoda,vergüenza
PNV,UnaiGalatasRoda,Ernai
PNV,Aitzakia,sinpalabras
PNV,Aitzakia,vergüenza
PNV,Aitzakia,Ernai
PNV,NoticiasEspana7,Noticias
PNV,NoticiasEspana7,España
PNV,IgorMeltxor,sinpalabras
PNV,IgorMeltxor,vergüenza
PNV,IgorMeltxor,Ernai
PNV,gontzal182,sinpalabras
PNV,gontzal182,vergüenza
PNV,gontzal182,Ernai
PNV,Limurisorgin,sinpalabras
PNV,Limurisorgin,vergüenza
PNV,Limurisorgin,Ernai
PNV,javitosantxez,sinpalabras
PNV,javitosantxez,vergüenza
PNV,javitosantxez,Ernai
PNV,CarlosRomro,sinpalabras
PNV,CarlosRomro,vergüenza
PNV,CarlosRomro,Ernai
PNV,dorletaagiriano,sinpalabras
PNV,dorletaagiriano,vergüenza
PNV,dorletaagiriano,Ernai
PNV,andoni_rojo,Ernai
PNV,JoxiBalerdi,sinpalabras
PNV,JoxiBalerdi,vergüenza
PNV,JoxiBalerdi,Ernai
PNV,epf_90,sinpalabras
PNV,epf_90,vergüenza
PNV,epf_90,Ernai
PNV,JosebaAlvarez,sinpalabras
PNV,JosebaAlvarez,vergüenza
PNV,JosebaAlvarez,Ernai
PNV,carotio,sinpalabras
PNV,carotio,vergüenza
PNV,carotio,Ernai
PNV,gauerdikoeztula,sinpalabras
PNV,gauerdikoeztula,vergüenza
PNV,gauerdikoeztula,Ernai
PNV,arkaitz16V,sinpalabras
PNV,arkaitz16V,vergüenza
PNV,arkaitz16V,Ernai
PNV,txurtz_,sinpalabras
PNV,txurtz_,vergüenza
PNV,txurtz_,Ernai
PNV,teketen,sinpalabras
PNV,teketen,vergüenza
PNV,teketen,Ernai
PNV,arkkuso,sinpalabras
PNV,arkkuso,vergüenza
PNV,arkkuso,Ernai
PNV,JoneEtxeberria,sinpalabras
PNV,JoneEtxeberria,vergüenza
PNV,JoneEtxeberria,Ernai
PNV,xanxanlatulipe,sinpalabras
PNV,xanxanlatulipe,vergüenza
PNV,xanxanlatulipe,Ernai
PNV,EkhiErremundegi,sinpalabras
PNV,EkhiErremundegi,vergüenza
PNV,EkhiErremundegi,Ernai
PNV,andoni_rojo,sinpalabras
PNV,andoni_rojo,vergüenza
PNV,andoni_rojo,Ernai
PNV,Ijtuga,EP2014
PNV,eveschool,PNV
PNV,eveschool,Bildu
PNV,fhenriques,EP2014
PNV,NNGGPaisVasco,Donostia
PNV,Papucho_Pretty,TeamBoy
PNV,Papucho_Pretty,TeamBoy
PNV,BrayanSolamente,TeanBesaBueno
PNV,BrayanSolamente,BrayanSolamente
PNV,LastKings_x7,NoTicias
PNV,LastKings_x7,NoTicias
PNV,JamsiitoHDx,NoTicias
PNV,JamsiitoHDx,NoTicias
PNV,Yeremiix3,Yeremiito21
PNV,Yeremiix3,Yeremiito21
PNV,Luigi_Desing,Luigi_Desing
PNV,Luigi_Desing,Luigi_Desing
PNV,MaikiLinares_,MaikyLinares
PNV,Ovii_Starz,ovii_starz
PNV,Ovii_Starz,ovii_starz
PNV,iAlexis_Starz,iAlexis_Starz
PNV,iAlexis_Starz,Bryan_Starz
PNV,Sterlin_Starz,Sterlin_x6
PNV,Sterlin_Starz,Bryan_Starz
PNV,danilo_starz_,juan_starz
PNV,danilo_starz_,danilo_starz
PNV,Flakoh_Niish,MorenoPretty
PNV,Flakoh_Niish,MorenoPretty
PNV,Sterlin_Starz,Sterlin_x6
PNV,Sterlin_Starz,Bryan_Starz
PNV,Flakoh_Niish,MorenoPretty
PNV,Flakoh_Niish,MorenoPretty
PNV,DmSantana_21,MorenoPretty
PNV,DmSantana_21,MorenoPretty
PNV,DmArgeniis_x3,DmArgeniis_x3
PNV,DmArgeniis_x3,DmArgeniis_x3
PNV,Flakoh_Niish,DmEdiison_21
PNV,LinqOpraa,MarioKart
PNV,LinqOpraa,MarioKart
PNV,Boniito_Flako,MarioKart
PNV,Boniito_Flako,MarioKart
PNV,DiMe_cHiKo,DiMe_cHiko
PNV,BilbaoHiria,PNV
PNV,BilbaoHiria,Bildu
PNV,tulayako,BilbaoBasket
PNV,tulayako,kutxabank
PNV,PahKutxa,BilbaoBasket
PNV,PahKutxa,kutxabank
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,KsavjerIvanovic,Encuestas
PNV,KsavjerIvanovic,Europa
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,alexcano1986,Encuestas
PNV,alexcano1986,Europa
PNV,PedroWeb_,Encuestas
PNV,PedroWeb_,Europa
PNV,guiguito07,Bilbao
PNV,blader809,blader809
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,newsBilbao,Bilbao
PNV,Urbia_EH,BilbaoBasket
PNV,Urbia_EH,kutxabank
PNV,Kazi_Espana,PaísVasco
PNV,OpioErrebeldea,BilbaoBasket
PNV,OpioErrebeldea,kutxabank
PNV,pycelecciones,Euskadi
PNV,pycelecciones,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,NekaneGartzia95,eajpnv
PNV,NekaneGartzia95,eajpnv
PNV,NekaneGartzia95,Europa
PNV,mingab20,Bilbao
PNV,RSKVerdinegra,BilbaoBasket
PNV,RSKVerdinegra,kutxabank
PNV,newsBilbao,Bilbao
PNV,HugoUrunuela,BilbaoBasket
PNV,HugoUrunuela,kutxabank
PNV,ImanolNietoCasa,BilbaoBasket
PNV,ImanolNietoCasa,kutxabank
PNV,TorreUrresti,BilbaoBasket
PNV,TorreUrresti,kutxabank
PNV,blader809,blader809
PNV,blader809,blader809
PNV,paisvascotv,EuskadiAlDía
PNV,Kazi_Espana,PaísVasco
PNV,blader809,blader809
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,newsBilbao,Bilbao
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Lakeli1,Euskadi
PNV,Lakeli1,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Jochi_black,EviinsonTeama
PNV,Jochi_black,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,winbots,Noticias
PNV,newsBilbao,Bilbao
PNV,paisvascotv,EuskadiAlDía
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,blader809,blader809
PNV,BilbaoHiria,PNV
PNV,BilbaoHiria,Bildu
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,PNV_Indautxu,Euskadi
PNV,PNV_Indautxu,Basqueland
PNV,CeroSacrificios,PNV
PNV,CeroSacrificios,Tapia
PNV,CeroSacrificios,EhBildu
PNV,CeroSacrificios,Gipuzkoa
PNV,paisvascotv,EuskadiAlDía
PNV,TodoNews2,CarlosUrquijo
PNV,TodoNews2,CongresoDiputados
PNV,bloquerosario,PNV
PNV,bloquerosario,Tapia
PNV,bloquerosario,EhBildu
PNV,bloquerosario,Gipuzkoa
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,blader809,blader809
PNV,blader809,blader809
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,chico_cuelo,МĬĢÜËĹËŜŦŸŁ
PNV,NoticiasPSOE,PSOE
PNV,NoticiasPSOE,Política
PNV,pnvbarakaldo,eajpnv
PNV,OfertasSegway,Noticias
PNV,michel_nunez,mn
PNV,isabellaramo5,ir
PNV,J_H_89,jh
PNV,ava_mendez,am
PNV,dnlgonzlez,dg
PNV,christopher_psa,cp
PNV,the_real_angel,ar
PNV,FernandezSophia,sf
PNV,oliviasibaja,os
PNV,william_gomez23,wg
PNV,abigailchacon10,ac
PNV,RicardoCubillo,rc
PNV,ThomasRetana,tr
PNV,ArmandoCelaya,ac
PNV,Diego_DelRio,ddr
PNV,Bryan89Navarro,bn
PNV,OsvaldoRestrepo,or
PNV,EmilianoBarril,eb
PNV,AxelJurado,aj
PNV,FabricioFunes,f_f
PNV,Ana_FerGonzalez,afg
PNV,NS_Official,ns
PNV,Antonio2Duran,ad
PNV,JulioABrenes,jb
PNV,AmandaARSanchez,aas
PNV,DianitaSing,ds
PNV,DomCalderon,dc
PNV,JManuFernandez,jmf
PNV,XaviSouza,xs
PNV,RMarquezSayun,rms
PNV,RSalazarOnLine,rs
PNV,10Andresinho,ab
PNV,AlvaroRegal,ar
PNV,Raul_Villalobos,rv
PNV,Edu_Santamaria,es
PNV,AmadateoOrtiz,ao
PNV,CVilanoba,cv
PNV,dortegaofficial,do
PNV,SodaLourdes,sl
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,blader809,blader809
PNV,Ave_oficial,PNV
PNV,Ave_oficial,Tapia
PNV,Ave_oficial,EhBildu
PNV,Ave_oficial,Gipuzkoa
PNV,ianasagasti,General
PNV,ianasagasti,Anasagasti
PNV,ianasagasti,blog
PNV,NoticiasPP1,PP
PNV,NoticiasPP1,Política
PNV,EuskadiBerriak,euskadi
PNV,EuskadiBerriak,euskadi
PNV,inigolanda,Política
PNV,iozamizu,eajpnv
PNV,iozamizu,Getxo
PNV,Dimasasecas,PNV
PNV,Dimasasecas,Tapia
PNV,Dimasasecas,EhBildu
PNV,Dimasasecas,Gipuzkoa
PNV,Olle_Carly,Olle_Carly
PNV,YokelChang,YokelChang
PNV,Javiier_Kiss,IUnTalJonatahan
PNV,Javiier_Kiss,IUnTalJonatahan
PNV,Flakoh_Niish,DmEdiison_21
PNV,Flakoh_Niish,DmEdiison_21
PNV,margarett96,IUnTalJonatahan
PNV,margarett96,IUnTalJonatahan
PNV,kocinski39,PNV
PNV,kocinski39,Tapia
PNV,kocinski39,EhBildu
PNV,kocinski39,Gipuzkoa
PNV,iUnTalJonathan,IUnTalJonatahan
PNV,iUnTalJonathan,IUnTalJonatahan
PNV,Diime_patty,IUnTalJonatahan
PNV,Diime_patty,IUnTalJonatahan
PNV,Rossanny_19,IUnTalJonatahan
PNV,Rossanny_19,IUnTalJonatahan
PNV,RubiioHD,Albert_Stanlie
PNV,YeralWow01,Albert_Stanlie
PNV,Ranyer1_1,Albert_Stanlie
PNV,yeraldydelacruz,Albert_Stanlie
PNV,iAlexandraxo,Albert_Stanlie
PNV,hey_kendri,Albert_Stanlie
PNV,EdissonCama,Albert_Stanlie
PNV,checa0813,Albert_Stanlie
PNV,AniiVazque,Albert_Stanlie
PNV,Juniorsanchez03,Albert_Stanlie
PNV,Waner_28,Albert_Stanlie
PNV,perliitahsuero,Albert_Stanlie
PNV,WanerMoreno_28,Albert_Stanlie
PNV,Vanessa_x10,Albert_Stanlie
PNV,Albert_DJesus,Albert_Stanlie
PNV,paisvascotv,EuskadiAlDía
PNV,tuitHispania,España
PNV,Jochi_black,EviinsonTeama
PNV,Jochi_black,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,Boniito_Flako,EviinsonTeama
PNV,winbots,Noticias
PNV,esUltimaHora,noticias
PNV,esUltimaHora,españa
PNV,NoticiasEspana7,Noticias
PNV,NoticiasEspana7,España
PNV,viajandoperdido,Follow
PNV,EscofetAlbert,PNV
PNV,EscofetAlbert,Tapia
PNV,EscofetAlbert,EhBildu
PNV,EscofetAlbert,Gipuzkoa
PNV,mitkostoikovski,PNV
PNV,mitkostoikovski,Tapia
PNV,mitkostoikovski,EhBildu
PNV,mitkostoikovski,Gipuzkoa
PNV,kaosenlarednet,PNV
PNV,kaosenlarednet,Tapia
PNV,kaosenlarednet,EhBildu
PNV,kaosenlarednet,Gipuzkoa
PNV,TIGREDEESPANA,PNV
PNV,TIGREDEESPANA,Tapia
PNV,TIGREDEESPANA,EhBildu
PNV,TIGREDEESPANA,Gipuzkoa
PNV,Wertyalord1,PNV
PNV,Wertyalord1,Tapia
PNV,Wertyalord1,EhBildu
PNV,Wertyalord1,Gipuzkoa
PNV,manelmarquez,PNV
PNV,manelmarquez,Tapia
PNV,manelmarquez,EhBildu
PNV,manelmarquez,Gipuzkoa
PNV,EspanaRDN24,España
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,eajpnv_cas,eajpnv
PNV,AgriaPolemica,prrrtGobernuOná
PNV,AgriaPolemica,pnvstyle
PNV,joxeanurkiola,EstiloPNV
PNV,miproducto1,noticias
PNV,PedroWeb_,Encuestas
PNV,PedroWeb_,Europa
PNV,Aleeexx90,Encuestas
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,PedroWeb_,Encuestas
PNV,Iskra81,Barakaldo
PNV,aimarrico,eajpnv
PNV,Bilbao_Noticias,bilbao
PNV,Bilbao_Noticias,bizkaia
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,_Noticias,España
PNV,_Espana,España
PNV,BetiBilbao,bilbao
PNV,BetiBilbao,bizkaia
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,BilbaoHiria,bilbao
PNV,BilbaoHiria,bizkaia
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,blader809,blader809
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Culebrajoseba,Euskadi
PNV,Culebrajoseba,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Jaumemod,La6Neuropa
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,aitor_eus,Euskadi
PNV,aitor_eus,Basqueland
PNV,blader809,blader809
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,BilbaoNoticias_,Bilbao
PNV,BilbaoNoticias_,Noticias
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,ZeAlvaredo,PNV
PNV,ZeAlvaredo,Santiago
PNV,CxG_Compostela,PNV
PNV,CxG_Compostela,Santiago
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Geo_Politicus,ALDE
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,txatolm,Política
PNV,JJauregizar,Bilbao
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,Euskalherriaske,M3manifestAKZIOA
PNV,General_RE_Lee,Política
PNV,izaskungoni,Política
PNV,deia_blogosfera,Política
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,newsBilbao,Bilbao
PNV,TodoNews2,ItxasoAtutxa
PNV,TodoNews2,AndoniOrtuzar
PNV,newsBilbao,Bilbao
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,BrayanSolamente,BrayanMundial
PNV,BrayanSolamente,BrayanMundial
PNV,amunda90,gazteokburujabe
PNV,durangodenuncia,Durango
PNV,EAJ__PNV,Euskadi
PNV,EAJ__PNV,Basqueland
PNV,deia_bizkaia,General
PNV,deia_bizkaia,Anasagasti
PNV,deia_bizkaia,blog
PNV,djjacomenorato,Egia
PNV,djjacomenorato,Donostia
